,multi_sample_binning/S3.bam_cov
S3:k115_3924,1e-05
S3:k115_6053,1e-05
S3:k115_6754,1e-05
S3:k115_1070,1e-05
S3:k115_2360,1e-05
S3:k115_1418,1e-05
S3:k115_5649,1e-05
S3:k115_6768,1e-05
S3:k115_3571,1e-05
S3:k115_1812,1e-05
S3:k115_5201,1e-05
S3:k115_7287,1e-05
S3:k115_5651,1e-05
S3:k115_1076,1e-05
S3:k115_6067,1e-05
S3:k115_5203,1e-05
S3:k115_5654,1e-05
S3:k115_1819,1e-05
S3:k115_4402,1e-05
S3:k115_9743,1e-05
S3:k115_1440,1e-05
S3:k115_4887,1e-05
S3:k115_4411,1e-05
S3:k115_3602,1e-05
S3:k115_3976,1e-05
S3:k115_4893,1e-05
S3:k115_1091,1e-05
S3:k115_6076,1e-05
S3:k115_1467,1e-05
S3:k115_1845,1e-05
S3:k115_2591,1e-05
S3:k115_4907,1e-05
S3:k115_9758,1e-05
S3:k115_6776,1e-05
S3:k115_3171,1e-05
S3:k115_3637,1e-05
S3:k115_8074,1e-05
S3:k115_1490,1e-05
S3:k115_9768,1e-05
S3:k115_2619,1e-05
S3:k115_6777,1e-05
S3:k115_6440,1e-05
S3:k115_7727,1e-05
S3:k115_7380,1e-05
S3:k115_5690,1e-05
S3:k115_1881,1e-05
S3:k115_6123,1e-05
S3:k115_6797,1e-05
S3:k115_3193,1e-05
S3:k115_9360,1e-05
S3:k115_1887,1e-05
S3:k115_4916,1e-05
S3:k115_797,1e-05
S3:k115_8106,1e-05
S3:k115_6134,1e-05
S3:k115_1539,1e-05
S3:k115_4924,1e-05
S3:k115_1905,1e-05
S3:k115_8542,1e-05
S3:k115_6443,1e-05
S3:k115_1910,1e-05
S3:k115_8548,1e-05
S3:k115_5714,1e-05
S3:k115_4937,1e-05
S3:k115_1541,1e-05
S3:k115_5243,1e-05
S3:k115_1923,1e-05
S3:k115_4939,1e-05
S3:k115_2639,1e-05
S3:k115_6465,1e-05
S3:k115_6815,1e-05
S3:k115_1134,1e-05
S3:k115_1940,1e-05
S3:k115_7403,1e-05
S3:k115_8561,1e-05
S3:k115_4956,1e-05
S3:k115_6823,1e-05
S3:k115_7407,1e-05
S3:k115_5259,1e-05
S3:k115_8567,1e-05
S3:k115_1551,1e-05
S3:k115_2436,1e-05
S3:k115_7743,1e-05
S3:k115_5264,1e-05
S3:k115_1565,1e-05
S3:k115_6174,1e-05
S3:k115_3668,1e-05
S3:k115_7429,1e-05
S3:k115_6176,1e-05
S3:k115_8582,1e-05
S3:k115_1571,1e-05
S3:k115_2657,1e-05
S3:k115_2437,1e-05
S3:k115_3680,1e-05
S3:k115_7434,1e-05
S3:k115_5295,1e-05
S3:k115_6482,1e-05
S3:k115_4464,1e-05
S3:k115_3217,1e-05
S3:k115_1589,1e-05
S3:k115_4477,1e-05
S3:k115_1594,1e-05
S3:k115_5317,1e-05
S3:k115_9839,1e-05
S3:k115_4481,1e-05
S3:k115_3219,1e-05
S3:k115_5748,1e-05
S3:k115_2024,1e-05
S3:k115_6190,1e-05
S3:k115_3220,1e-05
S3:k115_4494,1e-05
S3:k115_7765,1e-05
S3:k115_6194,1e-05
S3:k115_1609,1e-05
S3:k115_9844,1e-05
S3:k115_6496,1e-05
S3:k115_6872,1e-05
S3:k115_9846,1e-05
S3:k115_2455,1e-05
S3:k115_4512,1e-05
S3:k115_1625,1e-05
S3:k115_3687,1e-05
S3:k115_9407,1e-05
S3:k115_6515,1e-05
S3:k115_8181,1e-05
S3:k115_9412,1e-05
S3:k115_1237,1e-05
S3:k115_4120,1e-05
S3:k115_6531,1e-05
S3:k115_3286,1e-05
S3:k115_2697,1e-05
S3:k115_6924,1e-05
S3:k115_1238,1e-05
S3:k115_6929,1e-05
S3:k115_9433,1e-05
S3:k115_7814,1e-05
S3:k115_3296,1e-05
S3:k115_6935,1e-05
S3:k115_9439,1e-05
S3:k115_7822,1e-05
S3:k115_2047,1e-05
S3:k115_8235,1e-05
S3:k115_6570,1e-05
S3:k115_6572,1e-05
S3:k115_6573,1e-05
S3:k115_2744,1e-05
S3:k115_6580,1e-05
S3:k115_6583,1e-05
S3:k115_8249,1e-05
S3:k115_6963,1e-05
S3:k115_6606,1e-05
S3:k115_3693,1e-05
S3:k115_8254,1e-05
S3:k115_9469,1e-05
S3:k115_1637,1e-05
S3:k115_2799,1e-05
S3:k115_6988,1e-05
S3:k115_9486,1e-05
S3:k115_9495,1e-05
S3:k115_9899,1e-05
S3:k115_2853,1e-05
S3:k115_2859,1e-05
S4:k115_1656,1e-05
S4:k115_8675,1e-05
S4:k115_6198,1e-05
S4:k115_2895,1e-05
S4:k115_828,1e-05
S4:k115_1658,1e-05
S4:k115_2074,1e-05
S4:k115_9501,1e-05
S4:k115_7445,1e-05
S4:k115_4141,1e-05
S4:k115_4562,1e-05
S4:k115_1250,1e-05
S4:k115_5802,1e-05
S4:k115_4957,1e-05
S4:k115_9509,1e-05
S4:k115_7447,1e-05
S4:k115_1663,1e-05
S4:k115_2916,1e-05
S4:k115_1665,1e-05
S4:k115_1267,1e-05
S4:k115_4974,1e-05
S4:k115_437,1e-05
S4:k115_1275,1e-05
S4:k115_4148,1e-05
S4:k115_842,1e-05
S4:k115_843,1e-05
S4:k115_3318,1e-05
S4:k115_5431,1e-05
S4:k115_4583,1e-05
S4:k115_5432,1e-05
S4:k115_7868,1e-05
S4:k115_9524,1e-05
S4:k115_9127,1e-05
S4:k115_1695,1e-05
S4:k115_7043,1e-05
S4:k115_9525,1e-05
S4:k115_1298,1e-05
S4:k115_860,1e-05
S4:k115_9526,1e-05
S4:k115_4169,1e-05
S4:k115_8325,1e-05
S4:k115_459,1e-05
S4:k115_4173,1e-05
S4:k115_7887,1e-05
S4:k115_4987,1e-05
S4:k115_7493,1e-05
S4:k115_2515,1e-05
S4:k115_6636,1e-05
S4:k115_1319,1e-05
S4:k115_7500,1e-05
S4:k115_7046,1e-05
S4:k115_6222,1e-05
S4:k115_9154,1e-05
S4:k115_9544,1e-05
S4:k115_5461,1e-05
S4:k115_3361,1e-05
S4:k115_2520,1e-05
S4:k115_5001,1e-05
S4:k115_3362,1e-05
S4:k115_2974,1e-05
S4:k115_1716,1e-05
S4:k115_7903,1e-05
S4:k115_887,1e-05
S4:k115_2530,1e-05
S4:k115_2979,1e-05
S4:k115_2137,1e-05
S4:k115_2535,1e-05
S4:k115_7912,1e-05
S4:k115_2988,1e-05
S4:k115_6240,1e-05
S4:k115_6672,1e-05
S4:k115_1329,1e-05
S4:k115_9191,1e-05
S4:k115_5828,1e-05
S4:k115_2547,1e-05
S4:k115_8369,1e-05
S4:k115_2152,1e-05
S4:k115_3003,1e-05
S4:k115_4187,1e-05
S4:k115_6682,1e-05
S4:k115_6251,1e-05
S4:k115_7560,1e-05
S4:k115_2160,1e-05
S4:k115_7058,1e-05
S4:k115_490,1e-05
S4:k115_5023,1e-05
S4:k115_6683,1e-05
S4:k115_198,1e-05
S4:k115_4206,1e-05
S4:k115_4654,1e-05
S4:k115_492,1e-05
S4:k115_3027,1e-05
S4:k115_891,1e-05
S4:k115_8408,1e-05
S4:k115_3035,1e-05
S4:k115_3443,1e-05
S4:k115_5499,1e-05
S4:k115_1334,1e-05
S4:k115_7575,1e-05
S4:k115_3036,1e-05
S4:k115_4227,1e-05
S4:k115_216,1e-05
S4:k115_7070,1e-05
S4:k115_5036,1e-05
S4:k115_8755,1e-05
S4:k115_1735,1e-05
S4:k115_6271,1e-05
S4:k115_3039,1e-05
S4:k115_3462,1e-05
S4:k115_4239,1e-05
S4:k115_9261,1e-05
S4:k115_3043,1e-05
S4:k115_1742,1e-05
S4:k115_7927,1e-05
S4:k115_5055,1e-05
S4:k115_5882,1e-05
S4:k115_4676,1e-05
S4:k115_7091,1e-05
S4:k115_2227,1e-05
S4:k115_3478,1e-05
S4:k115_9648,1e-05
S4:k115_6285,1e-05
S4:k115_9274,1e-05
S4:k115_524,1e-05
S4:k115_3786,1e-05
S4:k115_919,1e-05
S4:k115_5885,1e-05
S4:k115_8441,1e-05
S4:k115_7096,1e-05
S4:k115_3794,1e-05
S4:k115_4700,1e-05
S4:k115_3058,1e-05
S4:k115_9279,1e-05
S4:k115_264,1e-05
S4:k115_4257,1e-05
S4:k115_7644,1e-05
S4:k115_3801,1e-05
S4:k115_268,1e-05
S4:k115_4716,1e-05
S4:k115_8802,1e-05
S4:k115_9284,1e-05
S4:k115_8463,1e-05
S4:k115_5908,1e-05
S4:k115_7651,1e-05
S4:k115_3808,1e-05
S4:k115_3069,1e-05
S4:k115_7654,1e-05
S4:k115_278,1e-05
S4:k115_8473,1e-05
S4:k115_9671,1e-05
S4:k115_2232,1e-05
S4:k115_7942,1e-05
S4:k115_9676,1e-05
S4:k115_5932,1e-05
S4:k115_4282,1e-05
S4:k115_8825,1e-05
S4:k115_6715,1e-05
S4:k115_3829,1e-05
S4:k115_9680,1e-05
S4:k115_5940,1e-05
S4:k115_7669,1e-05
S4:k115_8835,1e-05
S4:k115_5129,1e-05
S4:k115_4294,1e-05
S4:k115_5545,1e-05
S4:k115_5947,1e-05
S4:k115_3080,1e-05
S4:k115_299,1e-05
S4:k115_4298,1e-05
S4:k115_1382,1e-05
S4:k115_3846,1e-05
S4:k115_9691,1e-05
S4:k115_300,1e-05
S4:k115_7953,1e-05
S4:k115_3083,1e-05
S4:k115_5961,1e-05
S4:k115_8501,1e-05
S4:k115_608,1e-05
S4:k115_7681,1e-05
S4:k115_1392,1e-05
S4:k115_3094,1e-05
S4:k115_610,1e-05
S4:k115_3856,1e-05
S4:k115_7201,1e-05
S4:k115_3857,1e-05
S4:k115_4777,1e-05
S4:k115_5563,1e-05
S4:k115_9317,1e-05
S4:k115_6356,1e-05
S4:k115_2268,1e-05
S4:k115_9323,1e-05
S4:k115_343,1e-05
S4:k115_5574,1e-05
S4:k115_3115,1e-05
S4:k115_4335,1e-05
S4:k115_6744,1e-05
S4:k115_3877,1e-05
S4:k115_5992,1e-05
S4:k115_8910,1e-05
S4:k115_5997,1e-05
S4:k115_2289,1e-05
S4:k115_4345,1e-05
S4:k115_7219,1e-05
S4:k115_5587,1e-05
S4:k115_646,1e-05
S4:k115_5177,1e-05
S4:k115_6359,1e-05
S4:k115_8516,1e-05
S4:k115_1779,1e-05
S4:k115_7220,1e-05
S4:k115_5179,1e-05
S4:k115_6004,1e-05
S4:k115_373,1e-05
S4:k115_5591,1e-05
S4:k115_6360,1e-05
S4:k115_1789,1e-05
S4:k115_3121,1e-05
S4:k115_383,1e-05
S4:k115_1790,1e-05
S4:k115_3897,1e-05
S4:k115_2568,1e-05
S4:k115_6362,1e-05
S4:k115_8014,1e-05
S4:k115_6034,1e-05
S4:k115_3122,1e-05
S4:k115_5606,1e-05
S4:k115_3522,1e-05
S4:k115_402,1e-05
S4:k115_3124,1e-05
S4:k115_1044,1e-05
S4:k115_4808,1e-05
S4:k115_6382,1e-05
S4:k115_404,1e-05
S4:k115_5619,1e-05
S4:k115_6049,1e-05
S4:k115_3128,1e-05
S4:k115_8040,1e-05
S4:k115_6053,1e-05
S4:k115_2359,1e-05
S4:k115_1070,1e-05
S4:k115_2360,1e-05
S4:k115_1418,1e-05
S4:k115_5649,1e-05
S4:k115_6768,1e-05
S4:k115_3571,1e-05
S4:k115_3150,1e-05
S4:k115_5201,1e-05
S4:k115_5651,1e-05
S4:k115_1076,1e-05
S4:k115_6067,1e-05
S4:k115_5203,1e-05
S4:k115_5654,1e-05
S4:k115_1819,1e-05
S4:k115_4402,1e-05
S4:k115_9743,1e-05
S4:k115_8065,1e-05
S4:k115_6395,1e-05
S4:k115_1440,1e-05
S4:k115_3959,1e-05
S4:k115_1821,1e-05
S4:k115_4887,1e-05
S4:k115_4411,1e-05
S4:k115_3602,1e-05
S4:k115_4893,1e-05
S4:k115_1091,1e-05
S4:k115_9751,1e-05
S4:k115_6076,1e-05
S4:k115_1467,1e-05
S4:k115_7339,1e-05
S4:k115_1845,1e-05
S4:k115_6420,1e-05
S4:k115_2591,1e-05
S4:k115_4907,1e-05
S4:k115_9758,1e-05
S4:k115_6776,1e-05
S4:k115_7690,1e-05
S4:k115_3637,1e-05
S4:k115_8074,1e-05
S4:k115_1490,1e-05
S4:k115_9768,1e-05
S4:k115_769,1e-05
S4:k115_2619,1e-05
S4:k115_1502,1e-05
S4:k115_7727,1e-05
S4:k115_4035,1e-05
S4:k115_3177,1e-05
S4:k115_7380,1e-05
S4:k115_6786,1e-05
S4:k115_2631,1e-05
S4:k115_788,1e-05
S4:k115_6123,1e-05
S4:k115_6797,1e-05
S4:k115_3193,1e-05
S4:k115_9360,1e-05
S4:k115_4916,1e-05
S4:k115_797,1e-05
S4:k115_8106,1e-05
S4:k115_6134,1e-05
S4:k115_1539,1e-05
S4:k115_4924,1e-05
S4:k115_1905,1e-05
S4:k115_8542,1e-05
S4:k115_6443,1e-05
S4:k115_1910,1e-05
S4:k115_8548,1e-05
S4:k115_5714,1e-05
S4:k115_4937,1e-05
S4:k115_1541,1e-05
S4:k115_800,1e-05
S4:k115_5243,1e-05
S4:k115_1923,1e-05
S4:k115_4939,1e-05
S4:k115_2639,1e-05
S4:k115_8140,1e-05
S4:k115_6465,1e-05
S4:k115_1134,1e-05
S4:k115_1940,1e-05
S4:k115_7403,1e-05
S4:k115_8561,1e-05
S4:k115_4956,1e-05
S4:k115_6823,1e-05
S4:k115_7407,1e-05
S4:k115_9805,1e-05
S4:k115_5259,1e-05
S4:k115_8567,1e-05
S4:k115_1551,1e-05
S4:k115_2436,1e-05
S4:k115_7743,1e-05
S4:k115_5264,1e-05
S4:k115_1565,1e-05
S4:k115_6174,1e-05
S4:k115_3668,1e-05
S4:k115_7429,1e-05
S4:k115_6176,1e-05
S4:k115_8582,1e-05
S4:k115_1571,1e-05
S4:k115_1191,1e-05
S4:k115_3680,1e-05
S4:k115_5295,1e-05
S4:k115_6482,1e-05
S4:k115_4464,1e-05
S4:k115_3217,1e-05
S4:k115_1589,1e-05
S4:k115_5726,1e-05
S4:k115_4477,1e-05
S4:k115_1594,1e-05
S4:k115_5317,1e-05
S4:k115_9839,1e-05
S4:k115_6844,1e-05
S4:k115_4481,1e-05
S4:k115_3219,1e-05
S4:k115_5748,1e-05
S4:k115_2024,1e-05
S4:k115_6190,1e-05
S4:k115_4494,1e-05
S4:k115_6194,1e-05
S4:k115_1609,1e-05
S4:k115_9844,1e-05
S4:k115_9397,1e-05
S4:k115_9846,1e-05
S4:k115_2455,1e-05
S4:k115_5774,1e-05
S4:k115_4512,1e-05
S4:k115_1625,1e-05
S4:k115_3687,1e-05
S4:k115_9407,1e-05
S4:k115_9858,1e-05
S4:k115_6518,1e-05
S4:k115_1237,1e-05
S4:k115_4120,1e-05
S4:k115_6531,1e-05
S4:k115_9859,1e-05
S4:k115_3286,1e-05
S4:k115_2697,1e-05
S4:k115_6924,1e-05
S4:k115_1238,1e-05
S4:k115_6929,1e-05
S4:k115_7814,1e-05
S4:k115_3296,1e-05
S4:k115_6935,1e-05
S4:k115_9439,1e-05
S4:k115_7822,1e-05
S4:k115_8235,1e-05
S4:k115_6570,1e-05
S4:k115_6572,1e-05
S4:k115_6573,1e-05
S4:k115_2744,1e-05
S4:k115_6580,1e-05
S4:k115_8247,1e-05
S4:k115_6583,1e-05
S4:k115_8249,1e-05
S4:k115_8254,1e-05
S4:k115_9469,1e-05
S4:k115_1637,1e-05
S4:k115_2799,1e-05
S4:k115_6988,1e-05
S4:k115_9486,1e-05
S4:k115_9878,1e-05
S4:k115_2821,1e-05
S4:k115_9495,1e-05
S4:k115_9899,1e-05
S4:k115_2853,1e-05
S5:k115_1656,1e-05
S5:k115_6198,1e-05
S5:k115_2895,1e-05
S5:k115_828,1e-05
S5:k115_1658,1e-05
S5:k115_2074,1e-05
S5:k115_9501,1e-05
S5:k115_7445,1e-05
S5:k115_4141,1e-05
S5:k115_4562,1e-05
S5:k115_1250,1e-05
S5:k115_7861,1e-05
S5:k115_5802,1e-05
S5:k115_4957,1e-05
S5:k115_9509,1e-05
S5:k115_7447,1e-05
S5:k115_1665,1e-05
S5:k115_8709,1e-05
S5:k115_1267,1e-05
S5:k115_9510,1e-05
S5:k115_437,1e-05
S5:k115_1275,1e-05
S5:k115_6620,1e-05
S5:k115_4580,1e-05
S5:k115_842,1e-05
S5:k115_6623,1e-05
S5:k115_843,1e-05
S5:k115_3318,1e-05
S5:k115_5431,1e-05
S5:k115_5432,1e-05
S5:k115_7868,1e-05
S5:k115_9524,1e-05
S5:k115_9127,1e-05
S5:k115_1695,1e-05
S5:k115_7043,1e-05
S5:k115_9525,1e-05
S5:k115_860,1e-05
S5:k115_9526,1e-05
S5:k115_4169,1e-05
S5:k115_8325,1e-05
S5:k115_4173,1e-05
S5:k115_7887,1e-05
S5:k115_7493,1e-05
S5:k115_871,1e-05
S5:k115_2515,1e-05
S5:k115_6636,1e-05
S5:k115_1319,1e-05
S5:k115_7500,1e-05
S5:k115_7046,1e-05
S5:k115_2123,1e-05
S5:k115_5000,1e-05
S5:k115_6222,1e-05
S5:k115_9154,1e-05
S5:k115_9544,1e-05
S5:k115_5461,1e-05
S5:k115_3361,1e-05
S5:k115_2520,1e-05
S5:k115_5001,1e-05
S5:k115_3362,1e-05
S5:k115_2974,1e-05
S5:k115_1716,1e-05
S5:k115_7903,1e-05
S5:k115_887,1e-05
S5:k115_2530,1e-05
S5:k115_2979,1e-05
S5:k115_469,1e-05
S5:k115_2137,1e-05
S5:k115_2535,1e-05
S5:k115_2988,1e-05
S5:k115_6240,1e-05
S5:k115_6672,1e-05
S5:k115_1329,1e-05
S5:k115_474,1e-05
S5:k115_9191,1e-05
S5:k115_5828,1e-05
S5:k115_2547,1e-05
S5:k115_8369,1e-05
S5:k115_2152,1e-05
S5:k115_3003,1e-05
S5:k115_4187,1e-05
S5:k115_6682,1e-05
S5:k115_6251,1e-05
S5:k115_7560,1e-05
S5:k115_2160,1e-05
S5:k115_490,1e-05
S5:k115_5023,1e-05
S5:k115_1723,1e-05
S5:k115_6683,1e-05
S5:k115_9212,1e-05
S5:k115_198,1e-05
S5:k115_4206,1e-05
S5:k115_4654,1e-05
S5:k115_492,1e-05
S5:k115_3027,1e-05
S5:k115_3438,1e-05
S5:k115_891,1e-05
S5:k115_8408,1e-05
S5:k115_3035,1e-05
S5:k115_3443,1e-05
S5:k115_5499,1e-05
S5:k115_1334,1e-05
S5:k115_7575,1e-05
S5:k115_5035,1e-05
S5:k115_3036,1e-05
S5:k115_4227,1e-05
S5:k115_216,1e-05
S5:k115_7070,1e-05
S5:k115_5036,1e-05
S5:k115_8755,1e-05
S5:k115_1735,1e-05
S5:k115_3039,1e-05
S5:k115_3462,1e-05
S5:k115_4239,1e-05
S5:k115_9261,1e-05
S5:k115_1742,1e-05
S5:k115_7927,1e-05
S5:k115_5055,1e-05
S5:k115_5882,1e-05
S5:k115_2227,1e-05
S5:k115_3478,1e-05
S5:k115_9648,1e-05
S5:k115_6285,1e-05
S5:k115_9274,1e-05
S5:k115_524,1e-05
S5:k115_5885,1e-05
S5:k115_251,1e-05
S5:k115_8441,1e-05
S5:k115_7096,1e-05
S5:k115_3794,1e-05
S5:k115_4700,1e-05
S5:k115_3058,1e-05
S5:k115_9279,1e-05
S5:k115_264,1e-05
S5:k115_4257,1e-05
S5:k115_3061,1e-05
S5:k115_7644,1e-05
S5:k115_3801,1e-05
S5:k115_8802,1e-05
S5:k115_948,1e-05
S5:k115_9284,1e-05
S5:k115_8463,1e-05
S5:k115_5908,1e-05
S5:k115_7651,1e-05
S5:k115_3808,1e-05
S5:k115_7654,1e-05
S5:k115_278,1e-05
S5:k115_8473,1e-05
S5:k115_9671,1e-05
S5:k115_2232,1e-05
S5:k115_7134,1e-05
S5:k115_7942,1e-05
S5:k115_9676,1e-05
S5:k115_5932,1e-05
S5:k115_4282,1e-05
S5:k115_7661,1e-05
S5:k115_8825,1e-05
S5:k115_6715,1e-05
S5:k115_3829,1e-05
S5:k115_9680,1e-05
S5:k115_5940,1e-05
S5:k115_9298,1e-05
S5:k115_7669,1e-05
S5:k115_8835,1e-05
S5:k115_6719,1e-05
S5:k115_5129,1e-05
S5:k115_4294,1e-05
S5:k115_5545,1e-05
S5:k115_8494,1e-05
S5:k115_5947,1e-05
S5:k115_3080,1e-05
S5:k115_299,1e-05
S5:k115_4298,1e-05
S5:k115_1382,1e-05
S5:k115_9691,1e-05
S5:k115_300,1e-05
S5:k115_3083,1e-05
S5:k115_5961,1e-05
S5:k115_608,1e-05
S5:k115_7681,1e-05
S5:k115_1392,1e-05
S5:k115_9303,1e-05
S5:k115_2250,1e-05
S5:k115_3094,1e-05
S5:k115_610,1e-05
S5:k115_3856,1e-05
S5:k115_7201,1e-05
S5:k115_3857,1e-05
S5:k115_4777,1e-05
S5:k115_5563,1e-05
S5:k115_9317,1e-05
S5:k115_6356,1e-05
S5:k115_9323,1e-05
S5:k115_343,1e-05
S5:k115_7966,1e-05
S5:k115_5574,1e-05
S5:k115_3115,1e-05
S5:k115_4335,1e-05
S5:k115_6744,1e-05
S5:k115_3877,1e-05
S5:k115_8910,1e-05
S5:k115_5997,1e-05
S5:k115_2289,1e-05
S5:k115_4345,1e-05
S5:k115_7219,1e-05
S5:k115_646,1e-05
S5:k115_5177,1e-05
S5:k115_3120,1e-05
S5:k115_1779,1e-05
S5:k115_7220,1e-05
S5:k115_5179,1e-05
S5:k115_6004,1e-05
S5:k115_373,1e-05
S5:k115_5591,1e-05
S5:k115_6360,1e-05
S5:k115_1789,1e-05
S5:k115_3121,1e-05
S5:k115_383,1e-05
S5:k115_1790,1e-05
S5:k115_3897,1e-05
S5:k115_2568,1e-05
S5:k115_6362,1e-05
S5:k115_8014,1e-05
S5:k115_6034,1e-05
S5:k115_3122,1e-05
S5:k115_5606,1e-05
S5:k115_8021,1e-05
S5:k115_3522,1e-05
S5:k115_9358,1e-05
S5:k115_402,1e-05
S5:k115_3124,1e-05
S5:k115_1044,1e-05
S5:k115_4808,1e-05
S5:k115_6382,1e-05
S5:k115_404,1e-05
S5:k115_5619,1e-05
S5:k115_6049,1e-05
S5:k115_3128,1e-05
S5:k115_8040,1e-05
S5:k115_6053,1e-05
S5:k115_1807,1e-05
S5:k115_2359,1e-05
S5:k115_6754,1e-05
S5:k115_5195,1e-05
S5:k115_2360,1e-05
S5:k115_1418,1e-05
S5:k115_5649,1e-05
S5:k115_6768,1e-05
S5:k115_3571,1e-05
S5:k115_1812,1e-05
S5:k115_5201,1e-05
S5:k115_7287,1e-05
S5:k115_5651,1e-05
S5:k115_1076,1e-05
S5:k115_6067,1e-05
S5:k115_5203,1e-05
S5:k115_5654,1e-05
S5:k115_1819,1e-05
S5:k115_9743,1e-05
S5:k115_6395,1e-05
S5:k115_1440,1e-05
S5:k115_3959,1e-05
S5:k115_1821,1e-05
S5:k115_4887,1e-05
S5:k115_4411,1e-05
S5:k115_3602,1e-05
S5:k115_3976,1e-05
S5:k115_4893,1e-05
S5:k115_724,1e-05
S5:k115_1091,1e-05
S5:k115_6076,1e-05
S5:k115_1467,1e-05
S5:k115_1845,1e-05
S5:k115_2591,1e-05
S5:k115_4907,1e-05
S5:k115_3637,1e-05
S5:k115_7357,1e-05
S5:k115_8074,1e-05
S5:k115_1490,1e-05
S5:k115_9768,1e-05
S5:k115_769,1e-05
S5:k115_2619,1e-05
S5:k115_6777,1e-05
S5:k115_1502,1e-05
S5:k115_6440,1e-05
S5:k115_7727,1e-05
S5:k115_8094,1e-05
S5:k115_7380,1e-05
S5:k115_6113,1e-05
S5:k115_5690,1e-05
S5:k115_2631,1e-05
S5:k115_788,1e-05
S5:k115_4909,1e-05
S5:k115_1881,1e-05
S5:k115_6123,1e-05
S5:k115_6797,1e-05
S5:k115_3193,1e-05
S5:k115_9360,1e-05
S5:k115_1887,1e-05
S5:k115_4916,1e-05
S5:k115_797,1e-05
S5:k115_6134,1e-05
S5:k115_1539,1e-05
S5:k115_4924,1e-05
S5:k115_1905,1e-05
S5:k115_8542,1e-05
S5:k115_1910,1e-05
S5:k115_8548,1e-05
S5:k115_5714,1e-05
S5:k115_4937,1e-05
S5:k115_800,1e-05
S5:k115_5243,1e-05
S5:k115_4939,1e-05
S5:k115_2639,1e-05
S5:k115_6465,1e-05
S5:k115_6815,1e-05
S5:k115_1134,1e-05
S5:k115_1940,1e-05
S5:k115_7403,1e-05
S5:k115_8561,1e-05
S5:k115_4956,1e-05
S5:k115_6823,1e-05
S5:k115_7407,1e-05
S5:k115_9805,1e-05
S5:k115_5259,1e-05
S5:k115_8567,1e-05
S5:k115_1551,1e-05
S5:k115_2436,1e-05
S5:k115_7743,1e-05
S5:k115_5264,1e-05
S5:k115_1565,1e-05
S5:k115_6174,1e-05
S5:k115_3668,1e-05
S5:k115_5272,1e-05
S5:k115_7429,1e-05
S5:k115_6176,1e-05
S5:k115_8582,1e-05
S5:k115_1571,1e-05
S5:k115_3680,1e-05
S5:k115_5295,1e-05
S5:k115_6482,1e-05
S5:k115_4464,1e-05
S5:k115_3217,1e-05
S5:k115_1589,1e-05
S5:k115_5726,1e-05
S5:k115_4477,1e-05
S5:k115_1594,1e-05
S5:k115_5317,1e-05
S5:k115_9839,1e-05
S5:k115_4481,1e-05
S5:k115_3219,1e-05
S5:k115_5748,1e-05
S5:k115_2024,1e-05
S5:k115_6190,1e-05
S5:k115_4494,1e-05
S5:k115_6194,1e-05
S5:k115_1609,1e-05
S5:k115_9844,1e-05
S5:k115_6872,1e-05
S5:k115_9397,1e-05
S5:k115_9846,1e-05
S5:k115_2455,1e-05
S5:k115_4512,1e-05
S5:k115_1625,1e-05
S5:k115_3687,1e-05
S5:k115_8181,1e-05
S5:k115_9858,1e-05
S5:k115_6518,1e-05
S5:k115_9412,1e-05
S5:k115_4120,1e-05
S5:k115_6531,1e-05
S5:k115_3286,1e-05
S5:k115_2697,1e-05
S5:k115_6924,1e-05
S5:k115_1238,1e-05
S5:k115_6929,1e-05
S5:k115_9433,1e-05
S5:k115_2698,1e-05
S5:k115_7814,1e-05
S5:k115_3296,1e-05
S5:k115_6935,1e-05
S5:k115_9439,1e-05
S5:k115_7822,1e-05
S5:k115_2047,1e-05
S5:k115_6549,1e-05
S5:k115_8235,1e-05
S5:k115_6570,1e-05
S5:k115_6572,1e-05
S5:k115_6573,1e-05
S5:k115_2744,1e-05
S5:k115_6580,1e-05
S5:k115_6583,1e-05
S5:k115_8249,1e-05
S5:k115_6963,1e-05
S5:k115_6606,1e-05
S5:k115_3693,1e-05
S5:k115_9469,1e-05
S5:k115_1637,1e-05
S5:k115_2799,1e-05
S5:k115_6988,1e-05
S5:k115_9495,1e-05
S5:k115_9899,1e-05
S5:k115_2853,1e-05
S5:k115_2859,1e-05
